time,V
649.23,4.17E-01
649.74,4.17E-01
650.25,4.17E-01
650.76,4.16E-01
651.27,4.16E-01
651.78,4.16E-01
652.29,4.16E-01
652.8,4.16E-01
653.31,4.16E-01
653.82,4.16E-01
654.33,4.16E-01
654.84,4.16E-01
655.35,4.16E-01
655.86,4.16E-01
656.37,4.16E-01
656.88,4.16E-01
657.39,4.16E-01
657.9,4.16E-01
658.41,4.15E-01
658.92,4.15E-01
659.43,4.15E-01
659.94,4.15E-01
660.45,4.15E-01
660.96,4.15E-01
661.47,4.15E-01
661.98,4.15E-01
662.49,4.15E-01
663,4.15E-01
663.51,4.15E-01
664.02,4.15E-01
664.53,4.15E-01
665.04,4.15E-01
665.55,4.14E-01
666.06,4.14E-01
666.57,4.14E-01
667.08,4.14E-01
667.59,4.14E-01
668.1,4.14E-01
668.61,4.14E-01
669.12,4.14E-01
669.63,4.14E-01
670.14,4.14E-01
670.65,4.14E-01
671.16,4.14E-01
671.67,4.14E-01
672.18,4.14E-01
672.69,4.14E-01
673.2,4.13E-01
673.71,4.13E-01
674.22,4.13E-01
674.73,4.13E-01
675.24,4.13E-01
675.75,4.13E-01
676.26,4.13E-01
676.77,4.13E-01
677.28,4.13E-01
677.79,4.13E-01
678.3,4.13E-01
678.81,4.13E-01
679.32,4.13E-01
679.83,4.13E-01
680.34,4.13E-01
680.85,4.13E-01
681.36,4.12E-01
681.87,4.12E-01
682.38,4.12E-01
682.89,4.12E-01
683.4,4.12E-01
683.91,4.12E-01
684.42,4.12E-01
684.93,4.12E-01
685.44,4.12E-01
685.95,4.12E-01
686.46,4.12E-01
686.97,4.12E-01
687.48,4.12E-01
687.99,4.12E-01
688.5,4.12E-01
689.01,4.11E-01
689.52,4.11E-01
690.03,4.11E-01
690.54,4.11E-01
691.05,4.11E-01
691.56,4.11E-01
692.07,4.11E-01
692.58,4.11E-01
693.09,4.11E-01
693.6,4.11E-01
694.11,4.11E-01
694.62,4.11E-01
695.13,4.11E-01
695.64,4.11E-01
696.15,4.11E-01
696.66,4.11E-01
697.17,4.10E-01
697.68,4.10E-01
698.19,4.10E-01
698.7,4.10E-01
699.21,4.10E-01
699.72,4.10E-01
700.23,4.10E-01
700.74,4.10E-01
701.25,4.10E-01
701.76,4.10E-01
702.27,4.10E-01
702.78,4.10E-01
703.29,4.10E-01
703.8,4.10E-01
704.31,4.09E-01
704.82,4.09E-01
705.33,4.09E-01
705.84,4.09E-01
706.35,4.09E-01
706.86,4.09E-01
707.37,4.09E-01
707.88,4.09E-01
708.39,4.09E-01
708.9,4.09E-01
709.41,4.09E-01
709.92,4.09E-01
710.43,4.09E-01
710.94,4.09E-01
711.45,4.09E-01
711.96,4.09E-01
712.47,4.09E-01
712.98,4.08E-01
713.49,4.08E-01
714,4.08E-01
714.51,4.08E-01
715.02,4.08E-01
715.53,4.08E-01
716.04,4.08E-01
716.55,4.08E-01
717.06,4.08E-01
717.57,4.08E-01
718.08,4.08E-01
718.59,4.08E-01
719.1,4.08E-01
719.61,4.08E-01
720.12,4.08E-01
720.63,4.07E-01
721.14,4.07E-01
721.65,4.07E-01
722.16,4.07E-01
722.67,4.07E-01
723.18,4.07E-01
723.69,4.07E-01
724.2,4.07E-01
724.71,4.07E-01
725.22,4.07E-01
725.73,4.07E-01
726.24,4.07E-01
726.75,4.07E-01
727.26,4.07E-01
727.77,4.07E-01
728.28,4.06E-01
728.79,4.06E-01
729.3,4.06E-01
729.81,4.06E-01
730.32,4.06E-01
730.83,4.06E-01
731.34,4.06E-01
731.85,4.06E-01
732.36,4.06E-01
732.87,4.06E-01
733.38,4.06E-01
733.89,4.06E-01
734.4,4.06E-01
734.91,4.06E-01
735.42,4.06E-01
735.93,4.06E-01
736.44,4.06E-01
736.95,4.05E-01
737.46,4.05E-01
737.97,4.05E-01
738.48,4.05E-01
738.99,4.05E-01
739.5,4.05E-01
740.01,4.05E-01
740.52,4.05E-01
741.03,4.05E-01
741.54,4.05E-01
742.05,4.05E-01
742.56,4.05E-01
743.07,4.05E-01
743.58,4.05E-01
744.09,4.05E-01
744.6,4.05E-01
745.11,4.05E-01
745.62,4.04E-01
746.13,4.04E-01
746.64,4.04E-01
747.15,4.04E-01
747.66,4.04E-01
748.17,4.04E-01
748.68,4.04E-01
749.19,4.04E-01
749.7,4.04E-01
750.21,4.04E-01
750.72,4.04E-01
751.23,4.04E-01
751.74,4.04E-01
752.25,4.04E-01
752.76,4.04E-01
753.27,4.04E-01
753.78,4.03E-01
754.29,4.03E-01
754.8,4.03E-01
755.31,4.03E-01
755.82,4.03E-01
756.33,4.03E-01
756.84,4.03E-01
757.35,4.03E-01
757.86,4.03E-01
758.37,4.03E-01
758.88,4.03E-01
759.39,4.03E-01
759.9,4.03E-01
760.41,4.03E-01
760.92,4.03E-01
761.43,4.03E-01
761.94,4.02E-01
762.45,4.02E-01
762.96,4.02E-01
763.47,4.02E-01
763.98,4.02E-01
764.49,4.02E-01
765,4.02E-01
765.51,4.02E-01
766.02,4.02E-01
766.53,4.02E-01
767.04,4.02E-01
767.55,4.02E-01
768.06,4.02E-01
768.57,4.02E-01
769.08,4.02E-01
769.59,4.02E-01
770.1,4.01E-01
770.61,4.01E-01
771.12,4.01E-01
771.63,4.01E-01
772.14,4.01E-01
772.65,4.01E-01
773.16,4.01E-01
773.67,4.01E-01
774.18,4.01E-01
774.69,4.01E-01
775.2,4.01E-01
775.71,4.01E-01
776.22,4.01E-01
776.73,4.01E-01
777.24,4.01E-01
777.75,4.01E-01
778.26,4.01E-01
778.77,4.01E-01
779.28,4.00E-01
779.79,4.00E-01
780.3,4.00E-01
780.81,4.00E-01
781.32,4.00E-01
781.83,4.00E-01
782.34,4.00E-01
782.85,4.00E-01
783.36,4.00E-01
783.87,4.00E-01
784.38,4.00E-01
784.89,4.00E-01
785.4,4.00E-01
785.91,4.00E-01
786.42,4.00E-01
786.93,4.00E-01
787.44,4.00E-01
787.95,3.99E-01
788.46,3.99E-01
788.97,3.99E-01
789.48,3.99E-01
789.99,3.99E-01
790.5,3.99E-01
791.01,3.99E-01
791.52,3.99E-01
792.03,3.99E-01
792.54,3.99E-01
793.05,3.99E-01
793.56,3.99E-01
794.07,3.99E-01
794.58,3.99E-01
795.09,3.99E-01
795.6,3.98E-01
796.11,3.98E-01
796.62,3.98E-01
797.13,3.98E-01
797.64,3.98E-01
798.15,3.98E-01
798.66,3.98E-01
799.17,3.98E-01
799.68,3.98E-01
800.19,3.98E-01
800.7,3.98E-01
801.21,3.98E-01
801.72,3.98E-01
802.23,3.98E-01
802.74,3.98E-01
803.25,3.98E-01
803.76,3.98E-01
804.27,3.98E-01
804.78,3.97E-01
805.29,3.97E-01
805.8,3.97E-01
806.31,3.97E-01
806.82,3.97E-01
807.33,3.97E-01
807.84,3.97E-01
808.35,3.97E-01
808.86,3.97E-01
809.37,3.97E-01
809.88,3.97E-01
810.39,3.97E-01
810.9,3.97E-01
811.41,3.97E-01
811.92,3.97E-01
812.43,3.97E-01
812.94,3.97E-01
813.45,3.97E-01
813.96,3.96E-01
814.47,3.96E-01
814.98,3.96E-01
815.49,3.96E-01
816,3.96E-01
816.51,3.96E-01
817.02,3.96E-01
817.53,3.96E-01
818.04,3.96E-01
818.55,3.96E-01
819.06,3.96E-01
819.57,3.96E-01
820.08,3.96E-01
820.59,3.96E-01
821.1,3.96E-01
821.61,3.96E-01
822.12,3.96E-01
822.63,3.95E-01
823.14,3.95E-01
823.65,3.95E-01
824.16,3.95E-01
824.67,3.95E-01
825.18,3.95E-01
825.69,3.95E-01
826.2,3.95E-01
826.71,3.95E-01
827.22,3.95E-01
827.73,3.95E-01
828.24,3.95E-01
828.75,3.95E-01
829.26,3.95E-01
829.77,3.95E-01
830.28,3.95E-01
830.79,3.95E-01
831.3,3.95E-01
831.81,3.94E-01
832.32,3.94E-01
832.83,3.94E-01
833.34,3.94E-01
833.85,3.94E-01
834.36,3.94E-01
834.87,3.94E-01
835.38,3.94E-01
835.89,3.94E-01
836.4,3.94E-01
836.91,3.94E-01
837.42,3.94E-01
837.93,3.94E-01
838.44,3.94E-01
838.95,3.94E-01
839.46,3.94E-01
839.97,3.94E-01
840.48,3.93E-01
840.99,3.93E-01
841.5,3.93E-01
842.01,3.93E-01
842.52,3.93E-01
843.03,3.93E-01
843.54,3.93E-01
844.05,3.93E-01
844.56,3.93E-01
845.07,3.93E-01
845.58,3.93E-01
846.09,3.93E-01
846.6,3.93E-01
847.11,3.93E-01
847.62,3.93E-01
848.13,3.93E-01
848.64,3.93E-01
849.15,3.93E-01
849.66,3.92E-01
850.17,3.92E-01
850.68,3.92E-01
851.19,3.92E-01
851.7,3.92E-01
852.21,3.92E-01
852.72,3.92E-01
853.23,3.92E-01
853.74,3.92E-01
854.25,3.92E-01
854.76,3.92E-01
855.27,3.92E-01
855.78,3.92E-01
856.29,3.92E-01
856.8,3.92E-01
857.31,3.92E-01
857.82,3.92E-01
858.33,3.92E-01
858.84,3.91E-01
859.35,3.91E-01
859.86,3.91E-01
860.37,3.91E-01
860.88,3.91E-01
861.39,3.91E-01
861.9,3.91E-01
862.41,3.91E-01
862.92,3.91E-01
863.43,3.91E-01
863.94,3.91E-01
864.45,3.91E-01
864.96,3.91E-01
865.47,3.91E-01
865.98,3.91E-01
866.49,3.91E-01
867,3.91E-01
867.51,3.90E-01
868.02,3.90E-01
868.53,3.90E-01
869.04,3.90E-01
869.55,3.90E-01
870.06,3.90E-01
870.57,3.90E-01
871.08,3.90E-01
871.59,3.90E-01
872.1,3.90E-01
872.61,3.90E-01
873.12,3.90E-01
873.63,3.90E-01
874.14,3.90E-01
874.65,3.90E-01
875.16,3.90E-01
875.67,3.90E-01
876.18,3.90E-01
876.69,3.90E-01
877.2,3.89E-01
877.71,3.89E-01
878.22,3.89E-01
878.73,3.89E-01
879.24,3.89E-01
879.75,3.89E-01
880.26,3.89E-01
880.77,3.89E-01
881.28,3.89E-01
881.79,3.89E-01
882.3,3.89E-01
882.81,3.89E-01
883.32,3.89E-01
883.83,3.89E-01
884.34,3.89E-01
884.85,3.89E-01
885.36,3.89E-01
885.87,3.89E-01
886.38,3.89E-01
886.89,3.88E-01
887.4,3.88E-01
887.91,3.88E-01
888.42,3.88E-01
888.93,3.88E-01
889.44,3.88E-01
889.95,3.88E-01
890.46,3.88E-01
890.97,3.88E-01
891.48,3.88E-01
891.99,3.88E-01
892.5,3.88E-01
893.01,3.88E-01
893.52,3.88E-01
894.03,3.88E-01
894.54,3.88E-01
895.05,3.88E-01
895.56,3.88E-01
896.07,3.87E-01
896.58,3.87E-01
897.09,3.87E-01
897.6,3.87E-01
898.11,3.87E-01
898.62,3.87E-01
899.13,3.87E-01
899.64,3.87E-01
900.15,3.87E-01
900.66,3.87E-01
901.17,3.87E-01
901.68,3.87E-01
902.19,3.87E-01
902.7,3.87E-01
903.21,3.87E-01
903.72,3.87E-01
904.23,3.87E-01
904.74,3.87E-01
905.25,3.86E-01
905.76,3.86E-01
906.27,3.86E-01
906.78,3.86E-01
907.29,3.86E-01
907.8,3.86E-01
908.31,3.86E-01
908.82,3.86E-01
909.33,3.86E-01
909.84,3.86E-01
910.35,3.86E-01
910.86,3.86E-01
911.37,3.86E-01
911.88,3.86E-01
912.39,3.86E-01
912.9,3.86E-01
913.41,3.86E-01
913.92,3.86E-01
914.43,3.85E-01
914.94,3.85E-01
915.45,3.85E-01
915.96,3.85E-01
916.47,3.85E-01
916.98,3.85E-01
917.49,3.85E-01
918,3.85E-01
918.51,3.85E-01
919.02,3.85E-01
919.53,3.85E-01
920.04,3.85E-01
920.55,3.85E-01
921.06,3.85E-01
921.57,3.85E-01
922.08,3.85E-01
922.59,3.85E-01
923.1,3.85E-01
923.61,3.85E-01
924.12,3.85E-01
924.63,3.85E-01
925.14,3.84E-01
925.65,3.84E-01
926.16,3.84E-01
926.67,3.84E-01
927.18,3.84E-01
927.69,3.84E-01
928.2,3.84E-01
928.71,3.84E-01
929.22,3.84E-01
929.73,3.84E-01
930.24,3.84E-01
930.75,3.84E-01
931.26,3.84E-01
931.77,3.84E-01
932.28,3.84E-01
932.79,3.84E-01
933.3,3.84E-01
933.81,3.84E-01
934.32,3.83E-01
934.83,3.83E-01
935.34,3.83E-01
935.85,3.83E-01
936.36,3.83E-01
936.87,3.83E-01
937.38,3.83E-01
937.89,3.83E-01
938.4,3.83E-01
938.91,3.83E-01
939.42,3.83E-01
939.93,3.83E-01
940.44,3.83E-01
940.95,3.83E-01
941.46,3.83E-01
941.97,3.83E-01
942.48,3.83E-01
942.99,3.83E-01
943.5,3.82E-01
944.01,3.82E-01
944.52,3.82E-01
945.03,3.82E-01
945.54,3.82E-01
946.05,3.82E-01
946.56,3.82E-01
947.07,3.82E-01
947.58,3.82E-01
948.09,3.82E-01
948.6,3.82E-01
949.11,3.82E-01
949.62,3.82E-01
950.13,3.82E-01
950.64,3.82E-01
951.15,3.82E-01
951.66,3.82E-01
952.17,3.82E-01
952.68,3.82E-01
953.19,3.82E-01
953.7,3.81E-01
954.21,3.81E-01
954.72,3.81E-01
955.23,3.81E-01
955.74,3.81E-01
956.25,3.81E-01
956.76,3.81E-01
957.27,3.81E-01
957.78,3.81E-01
958.29,3.81E-01
958.8,3.81E-01
959.31,3.81E-01
959.82,3.81E-01
960.33,3.81E-01
960.84,3.81E-01
961.35,3.81E-01
961.86,3.81E-01
962.37,3.81E-01
962.88,3.81E-01
963.39,3.81E-01
963.9,3.81E-01
964.41,3.80E-01
964.92,3.80E-01
965.43,3.80E-01
965.94,3.80E-01
966.45,3.80E-01
966.96,3.80E-01
967.47,3.80E-01
967.98,3.80E-01
968.49,3.80E-01
969,3.80E-01
969.51,3.80E-01
970.02,3.80E-01
970.53,3.80E-01
971.04,3.80E-01
971.55,3.80E-01
972.06,3.80E-01
972.57,3.80E-01
973.08,3.80E-01
973.59,3.80E-01
974.1,3.79E-01
974.61,3.79E-01
975.12,3.79E-01
975.63,3.79E-01
976.14,3.79E-01
976.65,3.79E-01
977.16,3.79E-01
977.67,3.79E-01
978.18,3.79E-01
978.69,3.79E-01
979.2,3.79E-01
979.71,3.79E-01
980.22,3.79E-01
980.73,3.79E-01
981.24,3.79E-01
981.75,3.79E-01
982.26,3.79E-01
982.77,3.79E-01
983.28,3.79E-01
983.79,3.78E-01
984.3,3.78E-01
984.81,3.78E-01
985.32,3.78E-01
985.83,3.78E-01
986.34,3.78E-01
986.85,3.78E-01
987.36,3.78E-01
987.87,3.78E-01
988.38,3.78E-01
988.89,3.78E-01
989.4,3.78E-01
989.91,3.78E-01
990.42,3.78E-01
990.93,3.78E-01
991.44,3.78E-01
991.95,3.78E-01
992.46,3.78E-01
992.97,3.78E-01
993.48,3.78E-01
993.99,3.77E-01
994.5,3.77E-01
995.01,3.77E-01
995.52,3.77E-01
996.03,3.77E-01
996.54,3.77E-01
997.05,3.77E-01
997.56,3.77E-01
998.07,3.77E-01
998.58,3.77E-01
999.09,3.77E-01
999.6,3.77E-01
1000.11,3.77E-01
1000.62,3.77E-01
1001.13,3.77E-01
1001.64,3.77E-01
1002.15,3.77E-01
1002.66,3.77E-01
1003.17,3.77E-01
1003.68,3.77E-01
1004.19,3.77E-01
1004.7,3.77E-01
1005.21,3.76E-01
1005.72,3.76E-01
1006.23,3.76E-01
1006.74,3.76E-01
1007.25,3.76E-01
1007.76,3.76E-01
1008.27,3.76E-01
1008.78,3.76E-01
1009.29,3.76E-01
1009.8,3.76E-01
1010.31,3.76E-01
1010.82,3.76E-01
1011.33,3.76E-01
1011.84,3.76E-01
1012.35,3.76E-01
1012.86,3.76E-01
1013.37,3.76E-01
1013.88,3.76E-01
1014.39,3.76E-01
1014.9,3.76E-01
1015.41,3.75E-01
1015.92,3.75E-01
1016.43,3.75E-01
1016.94,3.75E-01
1017.45,3.75E-01
1017.96,3.75E-01
1018.47,3.75E-01
1018.98,3.75E-01
1019.49,3.75E-01
1020,3.75E-01
1020.51,3.75E-01
1021.02,3.75E-01
1021.53,3.75E-01
1022.04,3.75E-01
1022.55,3.75E-01
1023.06,3.75E-01
1023.57,3.75E-01
1024.08,3.75E-01
1024.59,3.75E-01
1025.1,3.74E-01
1025.61,3.74E-01
1026.12,3.74E-01
1026.63,3.74E-01
1027.14,3.74E-01
1027.65,3.74E-01
1028.16,3.74E-01
1028.67,3.74E-01
1029.18,3.74E-01
1029.69,3.74E-01
1030.2,3.74E-01
1030.71,3.74E-01
1031.22,3.74E-01
1031.73,3.74E-01
1032.24,3.74E-01
1032.75,3.74E-01
1033.26,3.74E-01
1033.77,3.74E-01
1034.28,3.74E-01
1034.79,3.74E-01
1035.3,3.74E-01
1035.81,3.73E-01
1036.32,3.73E-01
1036.83,3.73E-01
1037.34,3.73E-01
1037.85,3.73E-01
1038.36,3.73E-01
1038.87,3.73E-01
1039.38,3.73E-01
1039.89,3.73E-01
1040.4,3.73E-01
1040.91,3.73E-01
1041.42,3.73E-01
1041.93,3.73E-01
1042.44,3.73E-01
1042.95,3.73E-01
1043.46,3.73E-01
1043.97,3.73E-01
1044.48,3.73E-01
1044.99,3.73E-01
1045.5,3.73E-01
1046.01,3.73E-01
1046.52,3.73E-01
1047.03,3.73E-01
1047.54,3.72E-01
1048.05,3.72E-01
1048.56,3.72E-01
1049.07,3.72E-01
1049.58,3.72E-01
1050.09,3.72E-01
1050.6,3.72E-01
1051.11,3.72E-01
1051.62,3.72E-01
1052.13,3.72E-01
1052.64,3.72E-01
1053.15,3.72E-01
1053.66,3.72E-01
1054.17,3.72E-01
1054.68,3.72E-01
1055.19,3.72E-01
1055.7,3.72E-01
1056.21,3.72E-01
1056.72,3.72E-01
1057.23,3.72E-01
1057.74,3.71E-01
1058.25,3.71E-01
1058.76,3.71E-01
1059.27,3.71E-01
1059.78,3.71E-01
1060.29,3.71E-01
1060.8,3.71E-01
1061.31,3.71E-01
1061.82,3.71E-01
1062.33,3.71E-01
1062.84,3.71E-01
1063.35,3.71E-01
1063.86,3.71E-01
1064.37,3.71E-01
1064.88,3.71E-01
1065.39,3.71E-01
1065.9,3.71E-01
1066.41,3.71E-01
1066.92,3.71E-01
1067.43,3.71E-01
1067.94,3.71E-01
1068.45,3.70E-01
1068.96,3.70E-01
1069.47,3.70E-01
1069.98,3.70E-01
1070.49,3.70E-01
1071,3.70E-01
1071.51,3.70E-01
1072.02,3.70E-01
1072.53,3.70E-01
1073.04,3.70E-01
1073.55,3.70E-01
1074.06,3.70E-01
1074.57,3.70E-01
1075.08,3.70E-01
1075.59,3.70E-01
1076.1,3.70E-01
1076.61,3.70E-01
1077.12,3.70E-01
1077.63,3.70E-01
1078.14,3.70E-01
1078.65,3.70E-01
1079.16,3.69E-01
1079.67,3.69E-01
1080.18,3.69E-01
1080.69,3.69E-01
1081.2,3.69E-01
1081.71,3.69E-01
1082.22,3.69E-01
1082.73,3.69E-01
1083.24,3.69E-01
1083.75,3.69E-01
1084.26,3.69E-01
1084.77,3.69E-01
1085.28,3.69E-01
1085.79,3.69E-01
1086.3,3.69E-01
1086.81,3.69E-01
1087.32,3.69E-01
1087.83,3.69E-01
1088.34,3.69E-01
1088.85,3.69E-01
1089.36,3.69E-01
1089.87,3.69E-01
1090.38,3.68E-01
1090.89,3.68E-01
1091.4,3.68E-01
1091.91,3.68E-01
1092.42,3.68E-01
1092.93,3.68E-01
1093.44,3.68E-01
1093.95,3.68E-01
1094.46,3.68E-01
1094.97,3.68E-01
1095.48,3.68E-01
1095.99,3.68E-01
1096.5,3.68E-01
1097.01,3.68E-01
1097.52,3.68E-01
1098.03,3.68E-01
1098.54,3.68E-01
1099.05,3.68E-01
1099.56,3.68E-01
1100.07,3.68E-01
1100.58,3.68E-01
1101.09,3.67E-01
1101.6,3.67E-01
1102.11,3.67E-01
1102.62,3.67E-01
1103.13,3.67E-01
1103.64,3.67E-01
1104.15,3.67E-01
1104.66,3.67E-01
1105.17,3.67E-01
1105.68,3.67E-01
1106.19,3.67E-01
1106.7,3.67E-01
1107.21,3.67E-01
1107.72,3.67E-01
1108.23,3.67E-01
1108.74,3.67E-01
1109.25,3.67E-01
1109.76,3.67E-01
1110.27,3.67E-01
1110.78,3.67E-01
1111.29,3.66E-01
1111.8,3.66E-01
1112.31,3.66E-01
1112.82,3.66E-01
1113.33,3.66E-01
1113.84,3.66E-01
1114.35,3.66E-01
1114.86,3.66E-01
1115.37,3.66E-01
1115.88,3.66E-01
1116.39,3.66E-01
1116.9,3.66E-01
1117.41,3.66E-01
1117.92,3.66E-01
1118.43,3.66E-01
1118.94,3.66E-01
1119.45,3.66E-01
1119.96,3.66E-01
1120.47,3.66E-01
1120.98,3.66E-01
1121.49,3.66E-01
1122,3.66E-01
1122.51,3.65E-01
1123.02,3.65E-01
1123.53,3.65E-01
1124.04,3.65E-01
1124.55,3.65E-01
1125.06,3.65E-01
1125.57,3.65E-01
1126.08,3.65E-01
1126.59,3.65E-01
1127.1,3.65E-01
1127.61,3.65E-01
1128.12,3.65E-01
1128.63,3.65E-01
1129.14,3.65E-01
1129.65,3.65E-01
1130.16,3.65E-01
1130.67,3.65E-01
1131.18,3.65E-01
1131.69,3.65E-01
1132.2,3.65E-01
1132.71,3.65E-01
1133.22,3.65E-01
1133.73,3.65E-01
1134.24,3.65E-01
1134.75,3.64E-01
1135.26,3.64E-01
1135.77,3.64E-01
1136.28,3.64E-01
1136.79,3.64E-01
1137.3,3.64E-01
1137.81,3.64E-01
1138.32,3.64E-01
1138.83,3.64E-01
1139.34,3.64E-01
1139.85,3.64E-01
1140.36,3.64E-01
1140.87,3.64E-01
1141.38,3.64E-01
1141.89,3.64E-01
1142.4,3.64E-01
1142.91,3.64E-01
1143.42,3.64E-01
1143.93,3.64E-01
1144.44,3.64E-01
1144.95,3.63E-01
1145.46,3.63E-01
1145.97,3.63E-01
1146.48,3.63E-01
1146.99,3.63E-01
1147.5,3.63E-01
1148.01,3.63E-01
1148.52,3.63E-01
1149.03,3.63E-01
1149.54,3.63E-01
1150.05,3.63E-01
1150.56,3.63E-01
1151.07,3.63E-01
1151.58,3.63E-01
1152.09,3.63E-01
1152.6,3.63E-01
1153.11,3.63E-01
1153.62,3.63E-01
1154.13,3.63E-01
1154.64,3.63E-01
1155.15,3.63E-01
1155.66,3.63E-01
1156.17,3.62E-01
1156.68,3.62E-01
1157.19,3.62E-01
1157.7,3.62E-01
1158.21,3.62E-01
1158.72,3.62E-01
1159.23,3.62E-01
1159.74,3.62E-01
1160.25,3.62E-01
1160.76,3.62E-01
1161.27,3.62E-01
1161.78,3.62E-01
1162.29,3.62E-01
1162.8,3.62E-01
1163.31,3.62E-01
1163.82,3.62E-01
1164.33,3.62E-01
1164.84,3.62E-01
1165.35,3.62E-01
1165.86,3.62E-01
1166.37,3.62E-01
1166.88,3.62E-01
1167.39,3.61E-01
1167.9,3.61E-01
1168.41,3.61E-01
1168.92,3.61E-01
1169.43,3.61E-01
1169.94,3.61E-01
1170.45,3.61E-01
1170.96,3.61E-01
1171.47,3.61E-01
1171.98,3.61E-01
1172.49,3.61E-01
1173,3.61E-01
1173.51,3.61E-01
1174.02,3.61E-01
1174.53,3.61E-01
1175.04,3.61E-01
1175.55,3.61E-01
1176.06,3.61E-01
1176.57,3.61E-01
1177.08,3.61E-01
1177.59,3.61E-01
1178.1,3.61E-01
1178.61,3.61E-01
1179.12,3.61E-01
1179.63,3.61E-01
1180.14,3.60E-01
1180.65,3.60E-01
1181.16,3.60E-01
1181.67,3.60E-01
1182.18,3.60E-01
1182.69,3.60E-01
1183.2,3.60E-01
1183.71,3.60E-01
1184.22,3.60E-01
1184.73,3.60E-01
1185.24,3.60E-01
1185.75,3.60E-01
1186.26,3.60E-01
1186.77,3.60E-01
1187.28,3.60E-01
1187.79,3.60E-01
1188.3,3.60E-01
1188.81,3.60E-01
1189.32,3.60E-01
1189.83,3.60E-01
1190.34,3.60E-01
1190.85,3.60E-01
1191.36,3.59E-01
1191.87,3.59E-01
1192.38,3.59E-01
1192.89,3.59E-01
1193.4,3.59E-01
1193.91,3.59E-01
1194.42,3.59E-01
1194.93,3.59E-01
1195.44,3.59E-01
1195.95,3.59E-01
1196.46,3.59E-01
1196.97,3.59E-01
1197.48,3.59E-01
1197.99,3.59E-01
1198.5,3.59E-01
1199.01,3.59E-01
1199.52,3.59E-01
1200.03,3.59E-01
1200.54,3.59E-01
1201.05,3.59E-01
1201.56,3.59E-01
1202.07,3.58E-01
1202.58,3.58E-01
1203.09,3.58E-01
1203.6,3.58E-01
1204.11,3.58E-01
1204.62,3.58E-01
1205.13,3.58E-01
1205.64,3.58E-01
1206.15,3.58E-01
1206.66,3.58E-01
1207.17,3.58E-01
1207.68,3.58E-01
1208.19,3.58E-01
1208.7,3.58E-01
1209.21,3.58E-01
1209.72,3.58E-01
1210.23,3.58E-01
1210.74,3.58E-01
1211.25,3.58E-01
1211.76,3.58E-01
1212.27,3.58E-01
1212.78,3.58E-01
1213.29,3.58E-01
1213.8,3.57E-01
1214.31,3.57E-01
1214.82,3.57E-01
1215.33,3.57E-01
1215.84,3.57E-01
1216.35,3.57E-01
1216.86,3.57E-01
1217.37,3.57E-01
1217.88,3.57E-01
1218.39,3.57E-01
1218.9,3.57E-01
1219.41,3.57E-01
1219.92,3.57E-01
1220.43,3.57E-01
1220.94,3.57E-01
1221.45,3.57E-01
1221.96,3.57E-01
1222.47,3.57E-01
1222.98,3.57E-01
1223.49,3.57E-01
1224,3.57E-01
1224.51,3.57E-01
1225.02,3.57E-01
1225.53,3.57E-01
1226.04,3.57E-01
1226.55,3.56E-01
1227.06,3.56E-01
1227.57,3.56E-01
1228.08,3.56E-01
1228.59,3.56E-01
1229.1,3.56E-01
1229.61,3.56E-01
1230.12,3.56E-01
1230.63,3.56E-01
1231.14,3.56E-01
1231.65,3.56E-01
1232.16,3.56E-01
1232.67,3.56E-01
1233.18,3.56E-01
1233.69,3.56E-01
1234.2,3.56E-01
1234.71,3.56E-01
1235.22,3.56E-01
1235.73,3.56E-01
1236.24,3.56E-01
1236.75,3.56E-01
1237.26,3.56E-01
1237.77,3.56E-01
1238.28,3.55E-01
1238.79,3.55E-01
1239.3,3.55E-01
1239.81,3.55E-01
1240.32,3.55E-01
1240.83,3.55E-01
1241.34,3.55E-01
1241.85,3.55E-01
1242.36,3.55E-01
1242.87,3.55E-01
1243.38,3.55E-01
1243.89,3.55E-01
1244.4,3.55E-01
1244.91,3.55E-01
1245.42,3.55E-01
1245.93,3.55E-01
1246.44,3.55E-01
1246.95,3.55E-01
1247.46,3.55E-01
1247.97,3.55E-01
1248.48,3.55E-01
1248.99,3.55E-01
1249.5,3.54E-01
1250.01,3.54E-01
1250.52,3.54E-01
1251.03,3.54E-01
1251.54,3.54E-01
1252.05,3.54E-01
1252.56,3.54E-01
1253.07,3.54E-01
1253.58,3.54E-01
1254.09,3.54E-01
1254.6,3.54E-01
1255.11,3.54E-01
1255.62,3.54E-01
1256.13,3.54E-01
1256.64,3.54E-01
1257.15,3.54E-01
1257.66,3.54E-01
1258.17,3.54E-01
1258.68,3.54E-01
1259.19,3.54E-01
1259.7,3.54E-01
1260.21,3.54E-01
1260.72,3.54E-01
1261.23,3.54E-01
1261.74,3.53E-01
1262.25,3.53E-01
1262.76,3.53E-01
1263.27,3.53E-01
1263.78,3.53E-01
1264.29,3.53E-01
1264.8,3.53E-01
1265.31,3.53E-01
1265.82,3.53E-01
1266.33,3.53E-01
1266.84,3.53E-01
1267.35,3.53E-01
1267.86,3.53E-01
1268.37,3.53E-01
1268.88,3.53E-01
1269.39,3.53E-01
1269.9,3.53E-01
1270.41,3.53E-01
1270.92,3.53E-01
1271.43,3.53E-01
1271.94,3.53E-01
1272.45,3.53E-01
1272.96,3.53E-01
1273.47,3.53E-01
